ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2024
27_320_3228_14_2,Scope 3,Delivery Vehicles,Cargo ship,General cargo,Average,,tonne.km,kg CO2e of CO2 per unit,0.01305
27_320_3228_14_3,Scope 3,Delivery Vehicles,Cargo ship,General cargo,Average,,tonne.km,kg CO2e of CH4 per unit,0.000004
27_320_3228_14_4,Scope 3,Delivery Vehicles,Cargo ship,General cargo,Average,,tonne.km,kg CO2e of N2O per unit,0.00016
27_320_3229_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,8000+ TEU,,tonne.km,kg CO2e,0.01265
27_320_3229_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,8000+ TEU,,tonne.km,kg CO2e of CO2 per unit,0.01250
27_320_3229_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,8000+ TEU,,tonne.km,kg CO2e of CH4 per unit,0.000004
27_320_3229_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,8000+ TEU,,tonne.km,kg CO2e of N2O per unit,0.00015
27_320_3230_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,kg CO2e,0.01681
27_320_3230_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,kg CO2e of CO2 per unit,0.01660
27_320_3230_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3230_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,5000–7999 TEU,,tonne.km,kg CO2e of N2O per unit,0.00020
27_320_3231_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,kg CO2e,0.01681
27_320_3231_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,kg CO2e of CO2 per unit,0.01660
27_320_3231_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3231_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,3000–4999 TEU,,tonne.km,kg CO2e of N2O per unit,0.00020
27_320_3232_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,kg CO2e,0.02025
27_320_3232_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,kg CO2e of CO2 per unit,0.02000
27_320_3232_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3232_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,2000–2999 TEU,,tonne.km,kg CO2e of N2O per unit,0.00024
27_320_3233_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,kg CO2e,0.03250
27_320_3233_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,kg CO2e of CO2 per unit,0.03210
27_320_3233_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3233_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,1000–1999 TEU,,tonne.km,kg CO2e of N2O per unit,0.00039
27_320_3234_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,0–999 TEU,,tonne.km,kg CO2e,0.03675
27_320_3234_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,0–999 TEU,,tonne.km,kg CO2e of CO2 per unit,0.03630
27_320_3234_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,0–999 TEU,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3234_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,0–999 TEU,,tonne.km,kg CO2e of N2O per unit,0.00044
27_320_3235_14_1,Scope 3,Delivery Vehicles,Cargo ship,Container ship,Average,,tonne.km,kg CO2e,0.01612
27_320_3235_14_2,Scope 3,Delivery Vehicles,Cargo ship,Container ship,Average,,tonne.km,kg CO2e of CO2 per unit,0.01592
27_320_3235_14_3,Scope 3,Delivery Vehicles,Cargo ship,Container ship,Average,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3235_14_4,Scope 3,Delivery Vehicles,Cargo ship,Container ship,Average,,tonne.km,kg CO2e of N2O per unit,0.00019
27_320_3236_14_1,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,kg CO2e,0.03240
27_320_3236_14_2,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,kg CO2e of CO2 per unit,0.03200
27_320_3236_14_3,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3236_14_4,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,4000+ CEU,,tonne.km,kg CO2e of N2O per unit,0.00039
27_320_3237_14_1,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,kg CO2e,0.05832
27_320_3237_14_2,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,kg CO2e of CO2 per unit,0.05760
27_320_3237_14_3,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,kg CO2e of CH4 per unit,0.00002
27_320_3237_14_4,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,0–3999 CEU,,tonne.km,kg CO2e of N2O per unit,0.00070
27_320_3238_14_1,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,Average,,tonne.km,kg CO2e,0.03852
27_320_3238_14_2,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,Average,,tonne.km,kg CO2e of CO2 per unit,0.03805
27_320_3238_14_3,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,Average,,tonne.km,kg CO2e of CH4 per unit,0.00001
27_320_3238_14_4,Scope 3,Delivery Vehicles,Cargo ship,Vehicle transport,Average,,tonne.km,kg CO2e of N2O per unit,0.00046
27_320_3239_14_1,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,kg CO2e,0.05012
27_320_3239_14_2,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,kg CO2e of CO2 per unit,0.04950
27_320_3239_14_3,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,kg CO2e of CH4 per unit,0.00002
27_320_3239_14_4,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,2000+ LM,,tonne.km,kg CO2e of N2O per unit,0.00060
27_320_3240_14_1,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,kg CO2e,0.06105
27_320_3240_14_2,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,kg CO2e of CO2 per unit,0.06030
27_320_3240_14_3,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,kg CO2e of CH4 per unit,0.00002
27_320_3240_14_4,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,0–1999 LM,,tonne.km,kg CO2e of N2O per unit,0.00073
27_320_3241_14_1,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CO2e,0.05159
27_320_3241_14_2,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CO2e of CO2 per unit,0.05095
27_320_3241_14_3,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CO2e of CH4 per unit,0.00002
27_320_3241_14_4,Scope 3,Delivery Vehicles,Cargo ship,RoRo-Ferry,Average,,tonne.km,kg CO2e of N2O per unit,0.00062
27_320_3242_14_1,Scope 3,Delivery Vehicles,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CO2e,0.37612
27_320_3242_14_2,Scope 3,Delivery Vehicles,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CO2e of CO2 per unit,0.37150
27_320_3242_14_3,Scope 3,Delivery Vehicles,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CO2e of CH4 per unit,0.00012
27_320_3242_14_4,Scope 3,Delivery Vehicles,Cargo ship,Large RoPax ferry,Average,,tonne.km,kg CO2e of N2O per unit,0.00450
27_320_3243_14_1,Scope 3,Delivery Vehicles,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CO2e,0.01306
27_320_3243_14_2,Scope 3,Delivery Vehicles,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CO2e of CO2 per unit,0.01290
27_320_3243_14_3,Scope 3,Delivery Vehicles,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CO2e of CH4 per unit,0.000004
27_320_3243_14_4,Scope 3,Delivery Vehicles,Cargo ship,Refrigerated cargo, All dwt,,tonne.km,kg CO2e of N2O per unit,0.00016
28_906_3081_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Diesel,tonne.km,kg CO2e,0.20817
28_906_3082_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Petrol,tonne.km,kg CO2e,0.32847
28_906_3083_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,CNG,tonne.km,kg CO2e,
28_906_3084_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,LPG,tonne.km,kg CO2e,
28_906_3085_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Unknown,tonne.km,kg CO2e,
28_906_3086_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,
28_906_3087_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.03481
28_906_3081_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Diesel,km,kg CO2e,0.03746
28_906_3082_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Petrol,km,kg CO2e,0.05614
28_906_3083_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,CNG,km,kg CO2e,
28_906_3084_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,LPG,km,kg CO2e,
28_906_3085_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Unknown,km,kg CO2e,
28_906_3086_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
28_906_3087_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.00943
28_906_3081_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Diesel,miles,kg CO2e,0.06028
28_906_3082_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Petrol,miles,kg CO2e,0.09035
28_906_3083_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,CNG,miles,kg CO2e,
28_906_3084_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,LPG,miles,kg CO2e,
28_906_3085_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Unknown,miles,kg CO2e,
28_906_3086_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
28_906_3087_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.01517
28_906_3088_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Diesel,tonne.km,kg CO2e,0.14937
28_906_3089_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Petrol,tonne.km,kg CO2e,0.23153
28_906_3090_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,CNG,tonne.km,kg CO2e,
28_906_3091_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,LPG,tonne.km,kg CO2e,
28_906_3092_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Unknown,tonne.km,kg CO2e,
28_906_3093_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,
28_906_3094_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.06190
28_906_3088_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,kg CO2e,0.04602
28_906_3089_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,kg CO2e,0.06074
28_906_3090_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,CNG,km,kg CO2e,
28_906_3091_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,LPG,km,kg CO2e,
28_906_3092_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,kg CO2e,
28_906_3093_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
28_906_3094_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.01454
28_906_3088_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Diesel,miles,kg CO2e,0.07407
28_906_3089_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Petrol,miles,kg CO2e,0.09775
28_906_3090_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,CNG,miles,kg CO2e,
28_906_3091_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,LPG,miles,kg CO2e,
28_906_3092_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Unknown,miles,kg CO2e,
28_906_3093_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
28_906_3094_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.02340
28_906_3095_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Diesel,tonne.km,kg CO2e,0.15037
28_906_3096_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Petrol,tonne.km,kg CO2e,0.24164
28_906_3097_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,CNG,tonne.km,kg CO2e,
28_906_3098_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,LPG,tonne.km,kg CO2e,
28_906_3099_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Unknown,tonne.km,kg CO2e,
28_906_3100_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.09458
28_906_3101_14_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.05241
28_906_3095_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,kg CO2e,0.06706
28_906_3096_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,kg CO2e,0.09783
28_906_3097_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,CNG,km,kg CO2e,
28_906_3098_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,LPG,km,kg CO2e,
28_906_3099_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,kg CO2e,
28_906_3100_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03758
28_906_3101_4_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.01979
28_906_3095_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Diesel,miles,kg CO2e,0.10792
28_906_3096_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Petrol,miles,kg CO2e,0.15745
28_906_3097_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,CNG,miles,kg CO2e,
28_906_3098_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,LPG,miles,kg CO2e,
28_906_3099_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Unknown,miles,kg CO2e,
28_906_3100_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.06047
28_906_3101_9_1,Scope 3,Delivery Vehicles,WTT- vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.03186
28_906_3102_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Diesel,tonne.km,kg CO2e,0.15095
28_906_3103_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Petrol,tonne.km,kg CO2e,0.22943
28_906_3104_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,CNG,tonne.km,kg CO2e,0.12816
28_906_3105_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,LPG,tonne.km,kg CO2e,0.08119
28_906_3106_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Unknown,tonne.km,kg CO2e,0.15335
28_906_3107_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.09458
28_906_3108_14_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.05633
28_906_3102_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Diesel,km,kg CO2e,0.06128
28_906_3103_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Petrol,km,kg CO2e,0.06183
28_906_3104_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,CNG,km,kg CO2e,0.05176
28_906_3105_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,LPG,km,kg CO2e,0.03279
28_906_3106_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Unknown,km,kg CO2e,0.06130
28_906_3107_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03758
28_906_3108_4_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.01759
28_906_3102_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Diesel,miles,kg CO2e,0.09863
28_906_3103_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Petrol,miles,kg CO2e,0.09950
28_906_3104_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,CNG,miles,kg CO2e,0.08330
28_906_3105_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,LPG,miles,kg CO2e,0.05277
28_906_3106_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Unknown,miles,kg CO2e,0.09865
28_906_3107_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.06047
28_906_3108_9_1,Scope 3,Delivery Vehicles,WTT- vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.02832
28_907_3109_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,kg CO2e,
28_907_3110_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,kg CO2e,0.10694
28_907_3111_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,kg CO2e,0.05775
28_907_3112_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,tonne.km,kg CO2e,0.12296
28_907_3109_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kg CO2e,0.11027
28_907_3110_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kg CO2e,0.11985
28_907_3111_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e,0.12944
28_907_3112_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e,0.11851
28_907_3109_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e,0.17746
28_907_3110_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e,0.19289
28_907_3111_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e,0.20832
28_907_3112_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e,0.19073
28_907_3113_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,kg CO2e,
28_907_3114_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,kg CO2e,0.06373
28_907_3115_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,kg CO2e,0.03585
28_907_3116_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,kg CO2e,0.09246
28_907_3113_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e,0.13207
28_907_3114_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e,0.15094
28_907_3115_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e,0.16981
28_907_3116_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e,0.14453
28_907_3113_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e,0.21255
28_907_3114_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kg CO2e,0.24292
28_907_3115_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kg CO2e,0.27328
28_907_3116_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,kg CO2e,0.23259
28_907_3117_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,0% Laden,tonne.km,kg CO2e,
28_907_3118_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,50% Laden,tonne.km,kg CO2e,0.04878
28_907_3119_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,100% Laden,tonne.km,kg CO2e,0.02878
28_907_3120_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,Average laden,tonne.km,kg CO2e,0.03736
28_907_3117_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kg CO2e,0.18172
28_907_3118_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kg CO2e,0.22160
28_907_3119_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,kg CO2e,0.26149
28_907_3120_4_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,Average laden,km,kg CO2e,0.23756
28_907_3117_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kg CO2e,0.29244
28_907_3118_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kg CO2e,0.35664
28_907_3119_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kg CO2e,0.42083
28_907_3120_9_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),Rigid (>17 tonnes),,Average laden,miles,kg CO2e,0.38231
28_907_3121_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),All rigids,,0% Laden,tonne.km,kg CO2e,
28_907_3122_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),All rigids,,50% Laden,tonne.km,kg CO2e,0.05202
28_907_3123_14_1,Scope 3,Delivery Vehicles,WTT- HGV (all diesel),All rigids,,100% Laden,tonne.km,kg CO2e,0.03038
